ZIPCode,ChildEthnicityHispLatino,ChildRaceBlackAfriAmer,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78754,46.4959349593496,58.24390243902439,43.24390243902439,6.0,58.22764227642276,60.7479674796748,43.48780487804878,46.7479674796748,28.739837398373986
78754,47.0,59.0,44.0,6.0,61.0,61.0,45.0,47.0,30.0
78754,48.0,62.0,44.0,6.0,63.0,63.0,44.0,52.0,30.0
78754,48.0,63.0,41.0,8.0,67.0,60.0,41.0,53.0,33.0
78754,46.0,62.0,39.0,2.5,65.0,58.0,40.0,52.0,31.0
78754,47.0,63.0,40.0,2.5,67.0,59.0,38.0,55.0,33.0
78754,44.0,64.0,36.0,2.5,66.0,55.0,41.0,54.0,26.0
78754,46.0,58.0,46.0,2.5,67.0,56.0,41.0,54.0,28.0
78754,48.0,62.0,47.0,2.5,68.0,58.0,39.0,53.0,34.0
78754,44.0,58.0,41.0,2.5,60.0,56.0,37.0,49.0,30.0
78754,47.0,64.0,45.0,2.5,65.0,59.0,42.0,50.0,32.0
78754,49.0,66.0,45.0,2.5,70.0,62.0,46.0,53.0,33.0
78754,49.0,62.0,45.0,2.5,68.0,60.0,44.0,51.0,33.0
78754,44.0,55.0,38.0,2.5,63.0,53.0,38.0,47.0,31.0
78754,43.0,56.0,36.0,2.5,62.0,53.0,34.0,50.0,31.0
78754,41.0,56.0,34.0,2.5,61.0,52.0,35.0,47.0,31.0
78757,11.0,9.0,14.0,2.5,16.0,7.0,7.0,8.0,8.0
78757,14.0,9.0,17.0,2.5,18.0,8.0,7.0,8.0,11.0
78757,15.0,9.0,19.0,2.5,20.0,9.0,8.0,7.0,14.0
78757,15.0,9.0,19.0,2.5,20.0,9.0,7.0,7.0,15.0
78757,16.0,9.0,22.0,2.5,23.0,9.0,10.0,7.0,15.0
78757,16.0,8.0,22.0,2.5,22.0,9.0,9.0,7.0,15.0
78757,15.495934959349594,8.252032520325203,20.991869918699187,2.5,21.24390243902439,9.0,9.252032520325203,7.0,13.991869918699187
78757,14.991869918699187,8.504065040650406,19.983739837398375,2.5,20.48780487804878,9.0,9.504065040650406,7.0,12.983739837398375
78757,14.504065040650406,8.747967479674797,19.008130081300813,2.5,19.75609756097561,9.0,9.747967479674797,7.0,12.008130081300813
78757,14.0,9.0,18.0,2.5,19.0,9.0,10.0,7.0,11.0
78757,14.0,9.0,19.0,2.5,19.0,10.0,10.0,8.0,11.0
78757,15.0,10.0,19.0,2.5,20.0,10.0,10.0,9.0,11.0
78757,15.0,10.0,18.0,2.5,19.0,10.0,9.0,7.0,13.0
78757,16.0,10.0,18.0,2.5,19.0,10.0,10.0,6.0,13.0
78757,17.0,12.0,19.0,2.5,23.0,11.0,11.0,9.0,14.0
78757,16.0,12.0,18.0,2.5,22.0,11.0,10.0,10.0,13.0
78757,17.0,12.0,19.0,2.5,22.0,11.0,10.0,10.0,13.0
78757,16.0,12.0,18.0,2.5,22.0,10.0,9.0,10.0,13.0
78757,16.0,12.0,18.0,2.5,21.0,11.0,9.0,11.0,12.0
78757,16.0,12.0,19.0,2.5,21.0,14.0,10.0,13.0,12.0
78757,17.0,11.0,19.0,2.5,22.0,12.0,10.0,12.0,12.0
78757,15.991869918699187,9.487804878048781,16.983739837398375,2.5,20.48780487804878,11.24390243902439,9.747967479674797,11.495934959349594,10.487804878048781
78757,15.016260162601625,8.024390243902438,15.03252032520325,2.5,19.024390243902438,10.512195121951219,9.504065040650406,11.008130081300813,9.024390243902438
78757,14.008130081300813,6.512195121951219,13.016260162601625,2.5,17.51219512195122,9.75609756097561,9.252032520325203,10.504065040650406,7.512195121951219
78757,13.0,5.0,11.0,2.5,16.0,9.0,9.0,10.0,6.0
78757,13.0,5.0,11.0,2.5,16.0,9.0,8.0,11.0,6.0
78757,13.0,5.0,11.0,2.5,16.0,9.0,7.0,12.0,6.0
78757,17.0,2.5,16.0,2.5,16.0,10.0,8.0,13.0,5.0
78757,17.0,2.5,16.0,2.5,15.0,10.0,8.0,12.0,5.0
78757,17.0,2.5,16.0,2.5,16.0,10.0,8.0,11.0,7.0
78757,15.0,2.5,12.0,2.5,14.0,9.0,6.0,11.0,6.0
78757,15.0,2.5,11.0,2.5,14.0,8.0,6.0,10.0,6.0
78757,13.0,2.5,8.0,2.5,13.0,6.0,5.0,9.0,5.0
78757,10.0,2.5,6.0,2.5,11.0,5.0,5.0,7.0,2.5
78757,9.0,2.5,6.0,2.5,10.0,5.0,2.5,8.0,2.5
78757,9.0,2.5,6.0,2.5,10.0,2.5,2.5,8.0,2.5
78757,9.0,2.5,6.0,2.5,10.0,2.5,2.5,8.0,2.5
78757,9.0,2.5,7.0,2.5,10.0,2.5,2.5,9.0,2.5
78757,9.0,2.5,7.0,2.5,10.0,2.5,2.5,9.0,2.5
78758,52.0,41.0,63.0,5.0,59.0,55.0,34.0,49.0,31.0
78758,55.0,40.0,67.0,5.0,62.0,57.0,36.0,49.0,34.0
78758,61.0,43.0,73.0,5.0,69.0,62.0,45.0,51.0,35.0
78758,53.0,46.0,64.0,5.0,65.0,62.0,44.0,50.0,33.0
78758,55.0,48.0,63.0,5.0,69.0,60.0,42.0,50.0,37.0
78758,53.0,45.0,64.0,8.0,68.0,64.0,44.0,53.0,35.0
78758,52.24390243902439,43.739837398373986,64.0,8.252032520325203,67.2439024390244,62.99186991869919,41.983739837398375,54.00813008130081,34.24390243902439
78758,51.48780487804878,42.479674796747965,64.0,8.504065040650406,66.48780487804878,61.983739837398375,39.96747967479675,55.016260162601625,33.48780487804878
78758,50.75609756097561,41.260162601626014,64.0,8.747967479674797,65.7560975609756,61.00813008130081,38.016260162601625,55.99186991869919,32.75609756097561
78758,50.0,40.0,64.0,9.0,65.0,60.0,36.0,57.0,32.0
78758,48.0,40.0,62.0,9.0,63.0,60.0,34.0,55.0,34.0
78758,46.0,39.0,61.0,8.0,64.0,57.0,31.0,58.0,32.0
78758,48.0,40.0,55.0,11.0,61.0,59.0,31.0,59.0,30.0
78758,50.0,44.0,52.0,9.0,62.0,57.0,27.0,59.0,33.0
78758,56.0,45.0,57.0,9.0,65.0,60.0,31.0,61.0,33.0
78758,54.0,43.0,54.0,10.0,63.0,57.0,29.0,60.0,31.0
78758,57.0,45.0,60.0,11.0,66.0,62.0,34.0,58.0,36.0
78758,65.0,48.0,63.0,9.0,66.0,69.0,34.0,61.0,40.0
78758,66.0,48.0,57.0,9.0,65.0,66.0,37.0,54.0,40.0
78758,72.0,49.0,60.0,9.0,65.0,70.0,41.0,55.0,39.0
78758,66.0,44.0,55.0,9.0,61.0,65.0,38.0,56.0,32.0
78758,68.52032520325203,45.00813008130081,57.016260162601625,9.504065040650406,63.77235772357724,67.01626016260163,40.26829268292683,57.260162601626014,33.260162601626014
78758,70.95934959349593,45.983739837398375,58.96747967479675,9.991869918699187,66.45528455284553,68.96747967479675,42.46341463414634,58.479674796747965,34.479674796747965
78758,73.47967479674797,46.99186991869919,60.983739837398375,10.495934959349594,69.22764227642277,70.98373983739837,44.73170731707317,59.739837398373986,35.739837398373986
78758,76.0,48.0,63.0,11.0,72.0,73.0,47.0,61.0,37.0
78758,87.0,47.0,65.0,10.0,72.0,76.0,49.0,64.0,35.0
78758,89.0,53.0,66.0,11.0,80.0,76.0,52.0,65.0,39.0
78758,82.0,47.0,64.0,9.0,70.0,72.0,46.0,59.0,37.0
78758,86.0,50.0,70.0,9.0,72.0,78.0,45.0,60.0,45.0
78758,77.0,50.0,63.0,9.0,71.0,70.0,40.0,60.0,41.0
78758,68.0,43.0,54.0,11.0,66.0,60.0,37.0,55.0,34.0
78758,81.0,43.0,63.0,12.0,70.0,71.0,39.0,60.0,42.0
78758,79.0,39.0,62.0,11.0,69.0,65.0,40.0,54.0,40.0
78758,70.0,38.0,54.0,11.0,63.0,61.0,37.0,50.0,37.0
78758,63.0,40.0,48.0,10.0,59.0,57.0,34.0,49.0,33.0
78758,63.0,45.0,48.0,9.0,60.0,59.0,32.0,51.0,36.0
78758,54.0,35.0,47.0,2.5,45.0,55.0,26.0,46.0,28.0
78758,53.0,33.0,44.0,2.5,42.0,54.0,23.0,44.0,29.0
78758,52.0,35.0,43.0,2.5,44.0,54.0,21.0,45.0,32.0
78759,19.0,11.0,19.0,2.5,22.0,15.0,8.0,22.0,7.0
78759,18.0,10.0,19.0,2.5,21.0,15.0,8.0,22.0,6.0
78759,20.0,13.0,20.0,2.5,24.0,16.0,11.0,23.0,6.0
78759,20.0,15.0,17.0,2.5,23.0,16.0,11.0,21.0,7.0
78759,21.0,15.0,20.0,2.5,24.0,19.0,15.0,21.0,7.0
78759,20.0,17.0,20.0,5.0,24.0,23.0,14.0,23.0,10.0
78759,19.24390243902439,17.504065040650406,19.24390243902439,4.369918699186992,23.495934959349594,22.24390243902439,12.991869918699187,23.252032520325205,9.495934959349594
78759,18.48780487804878,18.008130081300813,18.48780487804878,3.7398373983739837,22.991869918699187,21.48780487804878,11.983739837398375,23.504065040650406,8.991869918699187
78759,17.75609756097561,18.495934959349594,17.75609756097561,3.130081300813008,22.504065040650406,20.75609756097561,11.008130081300813,23.7479674796748,8.504065040650406
78759,17.0,19.0,17.0,2.5,22.0,20.0,10.0,24.0,8.0
78759,14.0,18.0,15.0,2.5,19.0,21.0,10.0,21.0,9.0
78759,14.0,18.0,16.0,2.5,19.0,22.0,10.0,22.0,9.0
78759,17.0,19.0,18.0,7.0,21.0,25.0,9.0,26.0,11.0
78759,17.0,18.0,17.0,7.0,21.0,23.0,9.0,26.0,9.0
78759,17.0,18.0,17.0,7.0,21.0,23.0,8.0,27.0,9.0
78759,15.0,18.0,15.0,7.0,19.0,23.0,8.0,26.0,8.0
78759,15.0,18.0,18.0,7.0,22.0,23.0,8.0,28.0,9.0
78759,16.0,16.0,20.0,6.0,21.0,24.0,9.0,23.0,13.0
78759,16.0,14.0,20.0,5.0,20.0,23.0,10.0,22.0,11.0
78759,16.0,15.0,21.0,5.0,21.0,24.0,10.0,24.0,11.0
78759,14.0,16.0,19.0,5.0,20.0,23.0,11.0,21.0,11.0
78759,13.495934959349594,16.252032520325205,20.260162601626018,4.369918699186992,20.0,24.008130081300813,12.764227642276422,19.739837398373982,11.504065040650406
78759,13.008130081300813,16.495934959349594,21.479674796747968,3.760162601626016,20.0,24.983739837398375,14.471544715447155,18.520325203252032,11.991869918699187
78759,12.504065040650406,16.7479674796748,22.739837398373986,3.130081300813008,20.0,25.991869918699187,16.235772357723576,17.260162601626014,12.495934959349594
78759,12.0,17.0,24.0,2.5,20.0,27.0,18.0,16.0,13.0
78759,12.0,18.0,23.0,2.5,20.0,25.0,17.0,15.0,13.0
78759,12.0,18.0,25.0,2.5,22.0,27.0,18.0,16.0,15.0
78759,14.0,15.0,24.0,2.5,20.0,28.0,15.0,18.0,15.0
78759,15.0,17.0,25.0,2.5,22.0,30.0,15.0,20.0,17.0
78759,15.0,14.0,26.0,2.5,21.0,27.0,13.0,18.0,17.0
78759,14.0,16.0,24.0,2.5,23.0,22.0,15.0,16.0,14.0
78759,14.0,16.0,25.0,2.5,23.0,23.0,14.0,18.0,14.0
78759,14.0,16.0,23.0,2.5,22.0,23.0,13.0,18.0,14.0
78759,16.0,14.0,25.0,2.5,23.0,22.0,13.0,17.0,15.0
78759,16.0,15.0,25.0,2.5,23.0,22.0,13.0,16.0,16.0
78759,16.0,14.0,25.0,2.5,23.0,21.0,13.0,15.0,16.0
78759,20.0,14.0,25.0,2.5,23.0,22.0,14.0,16.0,15.0
78759,20.0,12.0,25.0,2.5,23.0,20.0,14.0,16.0,13.0
78759,18.0,11.0,24.0,2.5,23.0,20.0,12.0,17.0,14.0
