ZIPCode,Reporting_Date,ChildEthnicityHispLatino,ChildRaceAmIndAlaNat,ChildRaceAsian,ChildRaceBlackAfriAmer,ChildRaceHawaiiPacific,ChildRaceWhite,ChildRaceMult,ChildMale,ChildFemale,ChildDisability,ChildAgeInfantToddler,ChildAgePrek,ChildAgeSchAge
78390,01/01/2021,15,*,*,*,*,15,*,7,11,*,9,6,*
78390,02/01/2021,16,*,*,*,*,16,*,8,11,*,9,6,*
78390,03/01/2021,16,*,*,*,*,16,*,8,11,*,8,7,*
79414,01/01/2021,146,*,*,32,*,186,5,130,101,*,85,87,75
79414,02/01/2021,148,*,*,34,*,189,5,139,98,*,91,90,71
79414,03/01/2021,160,*,*,42,*,199,5,146,109,*,92,96,80
79926,01/01/2021,10,*,*,*,*,10,*,*,7,*,*,*,5
79926,02/01/2021,15,*,*,*,*,15,*,7,8,*,*,*,8
79926,03/01/2021,20,*,*,*,*,20,*,9,11,*,6,6,8
75063,01/01/2021,14,*,*,43,*,7,6,37,38,*,17,37,21
75063,02/01/2021,15,*,*,42,*,11,12,38,41,*,18,39,23
75063,03/01/2021,16,*,*,52,*,12,12,47,43,*,21,44,26
75831,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75831,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75831,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76087,01/01/2021,12,*,*,5,*,34,*,35,28,*,18,22,24
76087,02/01/2021,11,*,*,5,*,32,*,33,26,*,18,22,20
76087,03/01/2021,10,*,*,5,*,31,*,34,23,*,16,23,19
77879,01/01/2021,*,*,*,*,*,*,*,*,6,*,*,*,*
77879,02/01/2021,*,*,*,*,*,*,*,*,6,*,*,5,*
77879,03/01/2021,*,*,*,*,*,*,*,*,6,*,*,5,*
79415,01/01/2021,116,*,*,25,*,111,*,68,78,*,47,56,48
79415,02/01/2021,117,*,*,25,*,113,*,71,77,*,45,62,45
79415,03/01/2021,127,*,*,22,*,126,*,77,81,*,51,61,50
79927,01/01/2021,242,*,*,*,*,246,*,142,113,10,49,87,119
79927,02/01/2021,241,*,*,*,*,246,*,136,117,10,51,85,117
79927,03/01/2021,239,*,*,*,*,244,*,133,118,9,50,84,117
76088,01/01/2021,*,*,*,*,*,9,*,6,5,*,5,6,*
76088,02/01/2021,*,*,*,*,*,6,*,5,*,*,5,*,*
76088,03/01/2021,*,*,*,*,*,7,*,6,*,*,5,*,*
76856,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76856,02/01/2021,*,*,*,*,*,5,*,*,*,*,*,*,*
76856,03/01/2021,*,*,*,*,*,5,*,*,*,*,*,*,*
77368,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77368,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77368,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77624,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77624,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77624,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77880,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77880,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77880,03/01/2021,*,*,*,5,*,*,*,*,5,*,*,*,*
78648,01/01/2021,9,*,*,*,*,*,*,6,*,*,*,*,5
78648,02/01/2021,10,*,*,*,*,*,*,6,5,*,*,*,5
78648,03/01/2021,10,*,*,*,*,*,*,6,*,*,*,*,5
79416,01/01/2021,153,*,*,46,*,195,6,141,114,*,85,108,76
79416,02/01/2021,146,*,*,50,*,187,6,136,119,*,91,110,70
79416,03/01/2021,152,*,*,53,*,200,8,152,123,*,90,118,83
79928,01/01/2021,308,*,*,10,*,305,*,179,140,19,60,102,157
79928,02/01/2021,329,*,*,13,*,323,*,189,151,18,66,110,164
79928,03/01/2021,346,*,*,13,*,339,*,192,163,18,72,114,169
75065,01/01/2021,12,*,*,7,*,17,*,23,14,*,11,16,12
75065,02/01/2021,12,*,*,7,*,17,*,23,14,*,11,16,12
75065,03/01/2021,12,*,*,7,*,17,*,23,14,*,10,16,13
75833,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75833,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75833,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76857,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76857,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76857,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77369,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77369,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77369,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77625,01/01/2021,*,*,*,*,*,11,*,6,10,*,6,7,*
77625,02/01/2021,*,*,*,*,*,11,*,5,10,*,6,6,*
77625,03/01/2021,*,*,*,*,*,7,*,*,6,*,5,*,*
78393,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78393,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78393,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78650,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78650,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78650,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79930,01/01/2021,147,*,*,*,*,149,*,79,73,*,24,55,73
79930,02/01/2021,148,*,*,*,*,149,*,78,74,*,24,56,72
79930,03/01/2021,142,*,*,*,*,143,*,72,73,*,22,55,68
75067,01/01/2021,78,*,*,125,*,61,16,127,135,*,70,107,90
75067,02/01/2021,81,*,*,125,*,66,18,133,140,*,72,110,96
75067,03/01/2021,83,*,*,125,*,65,19,134,144,*,72,112,98
75323,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75323,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75323,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75835,01/01/2021,*,*,*,14,*,13,*,15,18,*,7,11,15
75835,02/01/2021,7,*,*,15,*,17,*,20,19,*,9,12,18
75835,03/01/2021,9,*,*,15,*,21,*,24,19,*,13,12,18
77371,01/01/2021,*,*,*,8,*,10,*,10,12,*,6,8,8
77371,02/01/2021,*,*,*,8,*,11,*,10,13,*,5,8,10
77371,03/01/2021,*,*,*,8,*,11,*,10,13,*,5,8,10
77627,01/01/2021,10,*,*,7,*,27,9,28,17,*,8,21,16
77627,02/01/2021,9,*,*,10,*,26,6,28,16,*,8,20,16
77627,03/01/2021,11,*,*,9,*,28,6,29,17,*,8,23,15
75068,01/01/2021,28,*,*,83,*,30,19,71,80,*,34,67,53
75068,02/01/2021,31,*,*,84,*,33,19,75,80,*,36,68,54
75068,03/01/2021,30,*,*,90,*,31,18,77,83,5,39,68,56
77372,01/01/2021,7,*,*,*,*,26,*,14,19,*,10,13,13
77372,02/01/2021,7,*,*,*,*,26,*,16,18,*,8,14,13
77372,03/01/2021,7,*,*,*,*,26,*,18,18,*,8,16,13
78652,01/01/2021,*,*,*,*,*,*,*,6,*,*,*,*,*
78652,02/01/2021,*,*,*,*,*,*,*,6,*,*,*,*,*
78652,03/01/2021,*,*,*,*,*,*,*,6,*,*,*,5,*
79932,01/01/2021,90,*,*,6,*,90,*,46,51,6,17,35,45
79932,02/01/2021,85,*,*,*,*,86,*,44,44,*,17,37,34
79932,03/01/2021,92,*,*,*,*,93,*,45,50,5,20,40,35
72253,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75069,01/01/2021,29,*,*,53,*,23,8,43,54,*,25,41,31
75069,02/01/2021,23,*,*,52,*,21,10,44,51,*,26,39,30
75069,03/01/2021,26,*,*,46,*,22,10,43,50,*,28,40,25
76861,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76861,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76861,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77373,01/01/2021,116,5,*,213,*,101,8,217,220,11,97,146,195
77373,02/01/2021,116,5,*,204,*,103,7,210,222,11,97,145,190
77373,03/01/2021,116,5,*,208,*,103,7,209,225,12,99,141,194
77629,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77629,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77629,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78141,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78141,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78141,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78653,01/01/2021,55,*,*,63,*,45,*,64,57,*,31,55,35
78653,02/01/2021,56,*,*,68,*,45,5,67,59,*,32,62,33
78653,03/01/2021,53,*,*,82,*,42,7,81,59,5,35,71,35
7230,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
7230,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
7230,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75070,01/01/2021,24,*,*,66,*,41,11,55,77,*,20,61,51
75070,02/01/2021,24,*,*,66,*,35,11,55,69,*,17,59,48
75070,03/01/2021,24,*,*,62,*,42,11,56,72,*,21,62,45
77630,01/01/2021,9,*,*,77,*,38,10,74,53,6,30,62,37
77630,02/01/2021,10,*,*,71,*,41,10,73,49,6,28,59,37
77630,03/01/2021,9,*,*,66,*,40,12,68,50,7,29,55,36
78654,01/01/2021,18,*,*,*,*,53,*,37,32,*,14,39,16
78654,02/01/2021,18,*,*,*,*,51,*,36,31,*,13,38,16
78654,03/01/2021,15,*,*,*,*,50,*,36,30,*,13,38,15
79934,01/01/2021,88,*,*,24,*,93,6,62,64,8,24,39,63
79934,02/01/2021,91,*,*,29,*,95,*,67,64,7,29,43,59
79934,03/01/2021,93,*,*,24,*,94,*,68,58,*,26,46,54
75071,01/01/2021,10,*,*,59,*,14,11,50,43,*,22,45,28
75071,02/01/2021,10,*,*,57,*,17,11,49,45,*,22,47,27
75071,03/01/2021,15,*,*,54,*,23,13,53,45,*,23,47,30
75839,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75839,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75839,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77375,01/01/2021,53,*,*,73,*,83,*,106,85,*,50,75,67
77375,02/01/2021,50,*,*,71,*,74,*,102,82,*,50,73,62
77375,03/01/2021,46,*,*,67,*,71,*,100,79,*,47,74,59
78655,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78655,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78655,03/01/2021,6,*,*,*,*,*,*,*,*,*,*,*,*
79423,01/01/2021,112,*,*,47,*,160,*,125,91,*,79,90,61
79423,02/01/2021,119,*,*,51,*,168,5,134,99,*,86,97,65
79423,03/01/2021,139,*,*,49,*,192,*,147,112,*,94,105,71
79935,01/01/2021,102,*,*,11,*,106,*,66,51,*,21,40,56
79935,02/01/2021,103,*,*,12,*,107,*,67,52,6,22,45,52
79935,03/01/2021,108,*,*,12,*,110,*,66,56,7,24,45,53
75072,01/01/2021,*,*,*,13,*,5,*,10,13,*,7,16,*
75072,02/01/2021,*,*,*,16,*,9,*,16,14,*,7,19,5
75072,03/01/2021,*,*,*,20,*,8,*,21,13,*,6,19,10
75840,01/01/2021,*,*,*,5,*,5,*,5,5,*,*,*,*
75840,02/01/2021,*,*,*,5,*,5,*,5,5,*,*,5,*
75840,03/01/2021,*,*,*,5,*,5,*,5,5,*,*,5,*
76096,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76096,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76096,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76864,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76864,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76864,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77632,01/01/2021,9,*,*,17,*,39,*,36,24,5,11,29,20
77632,02/01/2021,6,*,*,17,*,34,*,32,22,5,11,24,19
77632,03/01/2021,8,*,*,16,*,42,*,36,25,7,13,29,19
78656,01/01/2021,11,*,*,*,*,*,*,5,6,*,*,7,*
78656,02/01/2021,11,*,*,*,*,*,*,5,6,*,*,7,*
78656,03/01/2021,12,*,*,*,*,*,*,6,6,*,*,7,*
79424,01/01/2021,85,*,*,30,*,125,5,84,83,*,52,59,63
79424,02/01/2021,91,*,*,30,*,132,5,87,87,*,56,63,62
79424,03/01/2021,93,*,*,34,*,142,5,92,94,*,57,70,64
79936,01/01/2021,516,*,5,15,*,510,*,287,249,24,95,178,263
79936,02/01/2021,518,*,5,15,*,512,*,291,247,21,99,180,259
79936,03/01/2021,527,*,*,18,*,521,*,297,249,21,108,180,258
77377,01/01/2021,10,*,*,7,*,11,*,15,23,*,12,20,6
77377,02/01/2021,10,*,*,7,*,11,*,15,21,*,11,19,6
77377,03/01/2021,10,*,*,8,*,11,*,16,21,*,10,21,6
78401,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78401,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78401,03/01/2021,*,*,*,*,*,5,*,5,*,*,*,*,*
78657,01/01/2021,5,*,*,*,*,12,*,7,7,*,7,5,*
78657,02/01/2021,5,*,*,*,*,12,*,7,7,*,7,5,*
78657,03/01/2021,5,*,*,*,*,14,*,9,7,*,6,7,*
75074,01/01/2021,47,*,*,67,*,45,6,74,58,*,33,52,50
75074,02/01/2021,49,*,*,67,*,47,*,75,54,*,33,51,48
75074,03/01/2021,46,*,*,70,*,46,*,76,53,*,35,49,48
76354,01/01/2021,15,*,*,*,*,34,18,33,26,*,17,29,13
76354,02/01/2021,15,*,*,*,*,34,18,32,27,*,17,28,14
76354,03/01/2021,15,*,*,*,*,36,15,30,26,*,16,24,16
77378,01/01/2021,10,*,*,18,*,48,*,46,40,*,23,37,26
77378,02/01/2021,11,*,*,18,*,43,*,42,38,*,21,36,23
77378,03/01/2021,11,*,*,17,*,44,*,44,35,*,20,34,25
78146,01/01/2021,7,*,*,*,*,6,*,*,5,*,*,*,*
78146,02/01/2021,8,*,*,*,*,7,*,*,5,*,*,*,*
78146,03/01/2021,8,*,*,*,*,7,*,*,5,*,*,*,*
78402,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78402,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78402,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
79938,01/01/2021,483,*,*,32,*,469,*,262,251,26,125,169,219
79938,02/01/2021,497,*,*,26,*,489,*,273,252,23,121,176,228
79938,03/01/2021,505,*,*,27,*,497,*,278,253,23,118,177,236
75075,01/01/2021,*,*,*,12,*,*,*,14,19,*,8,19,6
75075,02/01/2021,*,*,*,13,*,*,*,14,19,*,8,19,6
75075,03/01/2021,*,*,*,17,*,5,*,16,22,*,9,20,9
76099,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76099,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76099,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77379,01/01/2021,49,*,*,90,*,82,*,98,108,9,57,68,83
77379,02/01/2021,50,*,*,84,*,81,*,96,108,8,54,70,81
77379,03/01/2021,46,*,*,81,*,75,*,90,105,7,50,68,78
78147,01/01/2021,*,*,*,*,*,7,*,*,*,*,*,*,*
78147,02/01/2021,*,*,*,*,*,7,*,*,*,*,*,*,*
78147,03/01/2021,5,*,*,*,*,8,*,*,5,*,*,5,*
78659,01/01/2021,7,*,*,*,*,9,*,9,7,*,7,6,*
78659,02/01/2021,7,*,*,*,*,9,*,9,7,*,7,6,*
78659,03/01/2021,7,*,*,*,*,8,*,9,6,*,6,6,*
75076,01/01/2021,5,*,*,*,*,13,*,14,9,*,8,12,*
75076,02/01/2021,*,*,*,*,*,13,*,11,9,*,7,11,*
75076,03/01/2021,5,*,*,*,*,10,*,12,7,*,7,11,*
75844,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75844,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75844,03/01/2021,*,*,*,*,*,7,*,5,*,*,*,*,*
77380,01/01/2021,15,*,*,47,*,54,*,56,68,*,38,47,41
77380,02/01/2021,19,*,*,50,*,51,*,56,65,*,33,51,39
77380,03/01/2021,23,*,*,49,*,49,*,55,66,*,33,53,37
78148,01/01/2021,33,*,*,36,*,41,*,41,39,*,19,33,28
78148,02/01/2021,33,*,*,41,*,41,*,45,40,*,22,34,29
78148,03/01/2021,36,*,*,43,*,45,*,49,42,*,26,36,29
78404,01/01/2021,49,*,*,*,*,49,*,44,37,*,36,33,20
78404,02/01/2021,48,*,*,*,*,48,*,41,38,*,34,33,20
78404,03/01/2021,48,*,*,*,*,49,*,42,37,*,32,34,20
78660,01/01/2021,104,*,*,180,*,106,18,149,164,*,101,129,83
78660,02/01/2021,104,*,*,182,*,109,17,150,168,*,108,127,83
78660,03/01/2021,110,*,*,202,*,111,21,168,177,*,118,136,91
75077,01/01/2021,13,*,*,24,*,22,9,38,27,*,23,24,19
75077,02/01/2021,11,*,*,25,*,23,8,39,28,*,24,27,17
75077,03/01/2021,11,*,*,30,*,23,8,40,29,*,22,30,18
75845,01/01/2021,*,*,*,*,*,15,*,13,*,*,*,7,5
75845,02/01/2021,*,*,*,*,*,15,*,13,*,*,*,9,5
75845,03/01/2021,*,*,*,*,*,17,*,15,5,*,*,11,5
76357,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76357,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76357,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77381,01/01/2021,12,*,*,15,*,29,*,28,25,*,8,26,19
77381,02/01/2021,12,*,*,15,*,28,*,28,26,*,9,25,20
77381,03/01/2021,13,*,*,16,*,31,*,29,27,*,12,24,20
78405,01/01/2021,35,*,*,*,*,40,*,33,21,*,25,27,9
78405,02/01/2021,33,*,*,*,*,38,*,31,22,*,25,29,9
78405,03/01/2021,36,*,*,*,*,39,*,32,22,*,26,28,11
78661,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78661,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78661,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75078,01/01/2021,*,*,*,*,*,*,*,5,*,*,*,*,*
75078,02/01/2021,*,*,*,*,*,*,*,*,*,*,6,*,*
75078,03/01/2021,*,*,*,*,*,*,*,*,*,*,6,*,*
76102,01/01/2021,*,*,*,12,*,5,*,16,10,*,6,8,12
76102,02/01/2021,*,*,*,12,*,6,*,17,10,*,7,8,12
76102,03/01/2021,*,*,*,10,*,6,*,15,9,*,7,6,11
77382,01/01/2021,*,*,*,*,*,5,*,*,5,*,*,*,*
77382,02/01/2021,*,*,*,5,*,5,*,*,7,*,*,6,*
77382,03/01/2021,5,*,*,5,*,6,*,*,7,*,*,6,*
78406,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78406,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78406,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78662,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78662,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78662,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75847,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75847,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75847,03/01/2021,*,*,*,*,*,5,*,*,*,*,*,*,*
76103,01/01/2021,*,*,*,29,*,7,*,30,28,*,13,24,21
76103,02/01/2021,*,*,*,27,*,8,*,32,27,*,11,28,20
76103,03/01/2021,6,*,*,25,*,11,*,34,27,*,15,27,19
77383,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77383,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77383,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78151,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78151,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78151,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78407,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78407,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78407,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78663,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78663,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78663,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75080,01/01/2021,17,*,*,29,*,16,7,42,27,*,21,27,24
75080,02/01/2021,16,*,*,33,*,16,7,43,29,*,22,26,27
75080,03/01/2021,14,*,*,31,*,14,*,39,24,*,17,25,24
75848,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75848,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75848,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76104,01/01/2021,8,*,*,59,*,11,*,50,43,*,32,30,32
76104,02/01/2021,9,*,*,50,*,8,*,40,42,*,27,29,27
76104,03/01/2021,11,*,*,48,*,9,*,41,41,*,26,29,28
76360,01/01/2021,5,*,*,*,*,11,*,5,7,*,5,*,5
76360,02/01/2021,5,*,*,*,*,10,*,5,6,*,*,*,5
76360,03/01/2021,6,*,*,*,*,11,*,6,7,*,5,*,5
77384,01/01/2021,*,*,*,16,*,11,*,17,22,*,9,16,14
77384,02/01/2021,*,*,*,15,*,10,*,16,19,*,8,14,13
77384,03/01/2021,*,*,*,14,*,11,*,15,20,*,7,16,12
77640,01/01/2021,12,*,*,82,*,6,*,39,51,6,22,39,29
77640,02/01/2021,16,*,*,99,*,8,*,47,62,8,28,44,37
77640,03/01/2021,17,*,*,98,*,8,6,50,63,8,31,44,38
78152,01/01/2021,9,*,*,*,*,10,*,6,7,*,*,6,*
78152,02/01/2021,8,*,*,*,*,9,*,6,6,*,*,5,*
78152,03/01/2021,8,*,*,*,*,9,*,6,6,*,*,5,*
78408,01/01/2021,75,*,*,*,*,64,*,53,36,*,35,47,23
78408,02/01/2021,72,*,*,*,*,64,*,50,36,*,33,49,20
78408,03/01/2021,74,*,*,*,*,68,*,51,38,*,31,53,22
78664,01/01/2021,96,*,*,90,*,71,26,113,117,*,57,94,79
78664,02/01/2021,96,*,*,85,*,68,29,108,116,*,58,89,80
78664,03/01/2021,104,*,*,98,*,74,29,123,128,*,59,104,91
75081,01/01/2021,27,*,5,85,*,18,8,73,65,5,41,62,43
75081,02/01/2021,28,*,5,95,*,21,8,80,70,5,41,71,46
75081,03/01/2021,30,*,5,100,*,22,8,84,69,6,48,69,44
75849,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75849,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75849,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76105,01/01/2021,14,*,*,42,*,14,*,43,40,*,19,44,21
76105,02/01/2021,10,*,*,42,*,10,*,38,40,*,19,39,21
76105,03/01/2021,9,*,*,44,*,9,*,39,39,*,18,40,21
77385,01/01/2021,22,*,*,20,*,29,*,38,27,*,18,32,16
77385,02/01/2021,20,*,*,14,*,29,*,33,25,*,16,29,14
77385,03/01/2021,17,*,*,16,*,29,*,37,24,*,18,29,15
78409,01/01/2021,18,*,*,*,*,20,*,17,7,*,9,9,7
78409,02/01/2021,18,*,*,*,*,20,*,17,7,*,9,9,7
78409,03/01/2021,20,*,*,*,*,22,*,18,8,*,9,11,7
78665,01/01/2021,38,*,*,62,*,39,8,66,59,*,36,53,38
78665,02/01/2021,43,*,*,59,*,47,7,68,62,*,34,61,37
78665,03/01/2021,46,*,*,69,*,48,8,76,66,*,39,65,40
75082,01/01/2021,6,*,*,11,*,9,*,12,10,*,6,12,5
75082,02/01/2021,6,*,*,12,*,9,*,12,12,*,8,15,*
75082,03/01/2021,6,*,*,12,*,9,*,12,12,*,8,15,*
75850,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75850,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75850,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76106,01/01/2021,53,*,*,33,*,43,*,60,58,*,26,59,39
76106,02/01/2021,50,*,*,29,*,40,*,58,51,*,25,52,36
76106,03/01/2021,48,*,*,27,*,40,*,55,47,*,24,45,37
77386,01/01/2021,32,*,*,25,*,61,*,68,67,*,37,50,52
77386,02/01/2021,35,*,*,26,*,63,*,69,68,*,34,52,54
77386,03/01/2021,34,*,*,28,*,67,*,69,69,*,34,54,54
77642,01/01/2021,29,*,*,135,*,32,9,94,86,10,43,71,66
77642,02/01/2021,27,*,*,123,*,28,9,83,81,9,40,60,64
77642,03/01/2021,24,*,*,123,*,29,5,80,79,8,38,62,59
78154,01/01/2021,70,*,*,34,*,98,*,62,77,*,38,46,55
78154,02/01/2021,72,*,*,37,*,100,*,64,80,*,40,46,58
78154,03/01/2021,71,*,*,34,*,101,*,62,80,*,40,47,55
78410,01/01/2021,82,*,*,*,*,100,*,67,74,*,54,64,38
78410,02/01/2021,78,*,*,*,*,100,*,66,73,*,55,62,35
78410,03/01/2021,78,*,*,*,*,99,*,66,75,*,60,62,34
78666,01/01/2021,145,*,*,29,*,82,10,108,95,*,59,95,51
78666,02/01/2021,151,*,*,29,*,86,10,110,98,*,62,89,59
78666,03/01/2021,153,*,*,29,*,89,11,111,104,*,66,93,58
75083,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75083,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75083,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75851,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75851,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75851,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76107,01/01/2021,11,*,*,42,*,19,*,35,37,*,25,27,20
76107,02/01/2021,11,*,*,40,*,19,*,36,34,*,24,26,20
76107,03/01/2021,11,*,*,40,*,19,*,34,34,*,21,27,20
77643,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77643,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
77643,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
78155,01/01/2021,130,*,*,29,*,155,8,102,103,*,68,82,55
78155,02/01/2021,133,*,*,31,*,152,8,102,102,*,67,81,56
78155,03/01/2021,136,*,*,33,*,160,8,107,107,*,70,85,59
78411,01/01/2021,88,*,*,*,*,99,*,72,65,*,68,62,29
78411,02/01/2021,96,*,*,*,*,107,*,76,70,*,73,69,29
78411,03/01/2021,103,*,*,*,*,114,*,83,76,*,79,71,30
75852,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75852,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
75852,03/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76108,01/01/2021,34,*,*,39,*,94,*,86,84,*,30,71,71
76108,02/01/2021,33,*,*,37,*,94,*,82,83,*,30,68,69
76108,03/01/2021,31,*,*,42,*,87,*,84,77,*,31,66,66
76364,01/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
76364,02/01/2021,*,*,*,*,*,*,*,*,*,*,*,*,*
