State_ID,ZIPCode,ReportingDate,TypeCC,Participation,Rating,AccrdStatus,PreKStandard,QualityMeasure,HeadStart,MonthlyAmtPaid
1699944,78723,11/01/2023,4,0,999,9,9,9,9,4791
1699944,78723,12/01/2023,4,0,999,9,9,9,9,4586
913768,77581,10/01/2023,4,0,999,9,9,9,9,4659
913768,77581,11/01/2023,4,0,999,9,9,9,9,5583
913768,77581,12/01/2023,4,0,999,9,9,9,9,5942
1768296,77084,10/01/2023,4,0,999,9,9,9,9,25919
1768296,77084,11/01/2023,4,0,999,9,9,9,9,32659
1768296,77084,12/01/2023,4,0,999,9,9,9,9,39626
1769320,75020,10/01/2023,3,0,999,9,9,9,9,1581
1769320,75020,11/01/2023,3,0,999,9,9,9,9,1581
1769320,75020,12/01/2023,3,0,999,9,9,9,9,1498
524905,76017,10/01/2023,2,1,3st,2,9,0,9,2428
524905,76017,11/01/2023,2,1,3st,2,9,0,9,2549
524905,76017,12/01/2023,2,1,3st,2,9,0,9,2235
1509737,77015,10/01/2023,4,0,999,0,9,1,9,21139
1509737,77015,11/01/2023,4,1,4st,2,9,0,9,23149
1509737,77015,12/01/2023,4,1,4st,2,9,0,9,31635
1706601,78043,10/01/2023,4,1,4st,2,9,0,9,7446
1706601,78043,11/01/2023,4,1,4st,2,9,0,9,7456
1706601,78043,12/01/2023,4,1,4st,2,9,0,9,9949
1512041,78612,10/01/2023,4,0,999,9,9,9,9,974
1512041,78612,11/01/2023,4,0,999,9,9,9,9,974
1512041,78612,12/01/2023,4,0,999,9,9,9,9,918
1774185,77073,10/01/2023,8,7,999,9,9,9,9,249
1774185,77073,11/01/2023,8,7,999,9,9,9,9,237
1774185,77073,12/01/2023,8,7,999,9,9,9,9,237
1710185,75181,10/01/2023,2,0,999,9,9,9,9,2671
1710185,75181,11/01/2023,2,0,999,9,9,9,9,2767
1710185,75181,12/01/2023,2,0,999,9,9,9,9,2534
137577,77015,10/01/2023,3,0,999,9,9,9,9,585
137577,77015,11/01/2023,3,0,999,9,9,9,9,585
137577,77015,12/01/2023,3,0,999,9,9,9,9,550
1715305,75020,10/01/2023,4,1,4st,2,9,0,9,19138
1715305,75020,11/01/2023,4,1,4st,2,9,0,9,18098
1715305,75020,12/01/2023,4,1,4st,2,9,0,9,18835
1780841,75208,10/01/2023,4,0,999,9,9,9,9,7868
1780841,75208,11/01/2023,4,0,999,9,9,9,9,11004
1780841,75208,12/01/2023,4,0,999,9,9,9,9,10227
1520745,77303,10/01/2023,4,0,999,9,9,9,9,3349
1520745,77303,11/01/2023,4,0,999,9,9,9,9,3539
1520745,77303,12/01/2023,4,0,999,9,9,9,9,4624
1652329,75217,10/01/2023,8,7,999,9,9,9,9,240
1652329,75217,11/01/2023,8,7,999,9,9,9,9,240
1652329,75217,12/01/2023,8,7,999,9,9,9,9,213
1653353,75165,10/01/2023,4,1,3st,2,9,0,9,27838
1653353,75165,11/01/2023,4,1,3st,2,9,0,9,32077
1653353,75165,12/01/2023,4,1,3st,2,9,0,9,34921
1721705,77566,10/01/2023,4,0,999,9,9,9,9,9469
1721705,77566,11/01/2023,4,0,999,9,9,9,9,8382
1721705,77566,12/01/2023,4,0,999,9,9,9,9,10230
1722729,76105,10/01/2023,4,1,2st,2,9,0,9,9629
1722729,76105,11/01/2023,4,1,2st,2,9,0,9,9618
1722729,76105,12/01/2023,4,1,2st,2,9,0,9,9147
1659497,77070,10/01/2023,4,7,999,9,9,9,9,8370
217961,77478,10/01/2023,4,1,3st,2,9,0,9,13921
217961,77478,11/01/2023,4,1,3st,2,9,0,9,15277
217961,77478,12/01/2023,4,1,3st,2,9,0,9,16030
1725289,78041,10/01/2023,4,0,999,9,9,9,9,8783
1725289,78041,11/01/2023,4,0,999,9,9,9,9,8702
1725289,78041,12/01/2023,4,0,999,9,9,9,9,7544
548969,78224,10/01/2023,4,0,999,9,9,9,9,5810
548969,78224,11/01/2023,4,0,999,9,9,9,9,6126
548969,78224,12/01/2023,4,0,999,9,9,9,9,6052
1664105,78108,10/01/2023,3,0,999,9,9,9,9,507
1664105,78108,11/01/2023,3,0,999,9,9,9,9,544
1664105,78108,12/01/2023,3,0,999,9,9,9,9,507
812393,75670,10/01/2023,4,1,4st,2,9,0,9,9184
812393,75670,11/01/2023,4,1,4st,2,9,0,9,9135
812393,75670,12/01/2023,4,1,4st,2,9,0,9,8437
1734761,79019,10/01/2023,4,0,999,9,9,9,9,464
1734761,79019,11/01/2023,4,0,999,9,9,9,9,958
1734761,79019,12/01/2023,4,0,999,9,9,9,9,831
822121,78577,10/01/2023,4,0,999,9,9,9,9,11384
822121,78577,11/01/2023,4,0,999,9,9,9,9,11352
822121,78577,12/01/2023,4,0,999,9,9,9,9,11285
1739625,75092,10/01/2023,8,7,999,9,9,9,9,725
1739625,75092,11/01/2023,8,7,999,9,9,9,9,691
1739625,75092,12/01/2023,8,7,999,9,9,9,9,696
1739881,75503,10/01/2023,4,0,999,9,9,9,9,6375
1739881,75503,11/01/2023,4,0,999,9,9,9,9,6940
1739881,75503,12/01/2023,4,0,999,9,9,9,9,5910
1744233,77535,10/01/2023,8,7,999,9,9,9,9,493
1744233,77535,11/01/2023,8,7,999,9,9,9,9,493
1744233,77535,12/01/2023,8,7,999,9,9,9,9,430
1748329,77021,10/01/2023,4,0,999,9,9,9,9,4854
1748329,77021,11/01/2023,4,0,999,9,9,9,9,4880
1748329,77021,12/01/2023,4,0,999,9,9,9,9,5796
1618537,78028,10/01/2023,4,1,4st,2,9,0,9,19158
1618537,78028,11/01/2023,4,1,4st,2,9,0,9,20755
1618537,78028,12/01/2023,4,1,4st,2,9,0,9,18963
1687145,78214,10/01/2023,4,1,3st,2,9,0,9,6335
1687145,78214,11/01/2023,4,1,3st,2,9,0,9,15529
1687145,78214,12/01/2023,4,1,3st,2,9,0,9,17475
49001,78702,10/01/2023,4,1,4st,2,9,0,9,1480
49001,78702,11/01/2023,4,1,4st,2,9,0,9,1480
49001,78702,12/01/2023,4,1,4st,2,9,0,9,1406
1559657,77080,10/01/2023,4,1,4st,2,9,0,9,51560
1559657,77080,11/01/2023,4,1,4st,2,9,0,9,58363
1559657,77080,12/01/2023,4,1,4st,2,9,0,9,54274
840553,78602,10/01/2023,4,1,4st,2,9,0,9,4991
840553,78602,11/01/2023,4,1,4st,2,9,0,9,5938
840553,78602,12/01/2023,4,1,4st,2,9,0,9,4913
1693801,76108,10/01/2023,4,0,999,9,9,9,9,943
1693801,76108,11/01/2023,4,0,999,9,9,9,9,1121
1693801,76108,12/01/2023,4,0,999,9,9,9,9,823
1563497,77063,10/01/2023,4,1,3st,2,9,0,9,34102
1563497,77063,11/01/2023,4,1,3st,2,9,0,9,38336
1563497,77063,12/01/2023,4,1,3st,2,9,0,9,37915
913769,77375,10/01/2023,4,1,3st,2,9,0,9,24994
913769,77375,11/01/2023,4,1,3st,2,9,0,9,23056
913769,77375,12/01/2023,4,1,3st,2,9,0,9,21808
195177,78852,10/01/2023,4,0,999,9,9,9,9,31238
195177,78852,11/01/2023,4,0,999,9,9,9,9,33346
195177,78852,12/01/2023,4,0,999,9,9,9,9,32284
1507434,78363,10/01/2023,4,0,999,9,9,9,9,15890
1507434,78363,11/01/2023,4,0,999,9,9,9,9,15625
1507434,78363,12/01/2023,4,0,999,9,9,9,9,772
1250666,77083,10/01/2023,3,0,999,9,9,9,9,1770
1250666,77083,11/01/2023,3,0,999,9,9,9,9,1830
1250666,77083,12/01/2023,3,0,999,9,9,9,9,1719
1383018,76544,10/01/2023,4,1,4st,2,9,0,9,1730
1383018,76544,11/01/2023,4,1,4st,2,9,0,9,1488
1383018,76544,12/01/2023,4,1,4st,2,9,0,9,299
1711722,78207,10/01/2023,4,0,999,9,9,9,9,146
1711722,78207,11/01/2023,4,0,999,9,9,9,9,118
1711722,78207,12/01/2023,4,0,999,9,9,9,9,75
1713002,78061,10/01/2023,2,0,999,9,9,9,9,1120
1713002,78061,11/01/2023,2,0,999,9,9,9,9,1120
1713002,78061,12/01/2023,2,0,999,9,9,9,9,1060
862570,79416,10/01/2023,4,0,999,9,9,9,9,8380
862570,79416,11/01/2023,4,0,999,9,9,9,9,7092
862570,79416,12/01/2023,4,0,999,9,9,9,9,6512
1390186,78041,10/01/2023,4,1,4st,2,9,0,9,35497
1390186,78041,11/01/2023,4,1,4st,2,9,0,9,34008
1390186,78041,12/01/2023,4,1,4st,2,9,0,9,30537
1521514,75455,10/01/2023,4,1,4st,2,9,0,9,9999
1521514,75455,11/01/2023,4,1,4st,2,9,0,9,11173
1521514,75455,12/01/2023,4,1,4st,2,9,0,9,10749
1719146,75149,10/01/2023,4,0,999,9,9,9,9,28183
1719146,75149,11/01/2023,4,0,999,9,9,9,9,6347
1392490,75208,10/01/2023,4,1,3st,2,9,0,9,14302
1392490,75208,11/01/2023,4,1,3st,2,9,0,9,14424
1392490,75208,12/01/2023,4,1,3st,2,9,0,9,13720
1786986,77028,12/01/2023,8,7,999,9,9,9,9,0
1723498,77584,10/01/2023,8,7,999,9,9,9,9,179
1724778,75002,10/01/2023,4,0,999,9,9,9,9,2264
1724778,75002,11/01/2023,4,0,999,9,9,9,9,2116
1724778,75002,12/01/2023,4,0,999,9,9,9,9,1635
1662314,77840,10/01/2023,3,0,999,9,9,9,9,5528
1662314,77840,11/01/2023,3,0,999,9,9,9,9,4030
1662314,77840,12/01/2023,3,0,999,9,9,9,9,3830
1335146,77407,10/01/2023,4,1,3st,2,9,0,9,9371
1335146,77407,11/01/2023,4,1,3st,2,9,0,9,13130
1335146,77407,12/01/2023,4,1,3st,2,9,0,9,13068
1663594,75020,10/01/2023,8,7,999,9,9,9,9,180
1663594,75020,11/01/2023,8,7,999,9,9,9,9,270
1663594,75020,12/01/2023,8,7,999,9,9,9,9,489
1535850,76248,10/01/2023,4,0,999,9,9,9,9,74211
1535850,76248,11/01/2023,4,0,999,9,9,9,9,67956
1535850,76248,12/01/2023,4,0,999,9,9,9,9,64304
556650,78245,10/01/2023,4,0,999,9,9,9,9,3196
556650,78245,11/01/2023,4,0,999,9,9,9,9,2738
556650,78245,12/01/2023,4,0,999,9,9,9,9,2602
1672554,78639,10/01/2023,4,0,999,9,9,9,9,5428
1672554,78639,11/01/2023,4,0,999,9,9,9,9,5852
1672554,78639,12/01/2023,4,0,999,9,9,9,9,6871
1282666,78516,10/01/2023,4,0,999,9,9,9,9,5262
1282666,78516,11/01/2023,4,0,999,9,9,9,9,4222
1282666,78516,12/01/2023,4,0,999,9,9,9,9,4029
1551210,76549,10/01/2023,4,0,999,9,9,9,9,9751
1551210,76549,11/01/2023,4,0,999,9,9,9,9,10528
1551210,76549,12/01/2023,4,0,999,9,9,9,9,12004
175210,76233,10/01/2023,4,0,999,9,9,9,9,4684
175210,76233,11/01/2023,4,0,999,9,9,9,9,6077
175210,76233,12/01/2023,4,0,999,9,9,9,9,6194
1223786,78745,10/01/2023,4,1,3st,2,9,0,9,10691
1223786,78745,11/01/2023,4,1,3st,2,9,0,9,11384
1223786,78745,12/01/2023,4,1,3st,2,9,0,9,10470
1682794,77845,10/01/2023,3,0,999,9,9,9,9,1358
1682794,77845,11/01/2023,3,0,999,9,9,9,9,60
1749610,77449,10/01/2023,3,0,999,9,9,9,9,2255
1749610,77449,11/01/2023,3,0,999,9,9,9,9,2255
1749610,77449,12/01/2023,3,0,999,9,9,9,9,2143
1684330,75150,10/01/2023,3,0,999,9,9,9,9,774
1684330,75150,11/01/2023,3,0,999,9,9,9,9,70
1358186,75104,10/01/2023,4,1,4st,2,9,0,9,84758
1358186,75104,11/01/2023,4,1,4st,2,9,0,9,78934
1358186,75104,12/01/2023,4,1,4st,2,9,0,9,73953
1751914,78046,10/01/2023,8,7,999,9,9,9,9,459
1751914,78046,11/01/2023,8,7,999,9,9,9,9,431
1751914,78046,12/01/2023,8,7,999,9,9,9,9,431
1424746,76002,10/01/2023,4,1,4st,2,9,0,9,25236
1424746,76002,11/01/2023,4,1,4st,2,9,0,9,25525
1424746,76002,12/01/2023,4,1,4st,2,9,0,9,22982
1359466,78006,10/01/2023,4,0,999,9,9,9,9,834
1359466,78006,11/01/2023,4,0,999,9,9,9,9,783
1359466,78006,12/01/2023,4,0,999,9,9,9,9,633
1560426,78758,10/01/2023,,1,4st,2,9,0,9,2702
1560426,78758,11/01/2023,,1,4st,2,9,0,9,2702
1560426,78758,12/01/2023,,1,4st,2,9,0,9,2212
1757290,77071,10/01/2023,4,0,999,9,9,9,9,7796
1757290,77071,11/01/2023,4,0,999,9,9,9,9,6256
1757290,77071,12/01/2023,4,0,999,9,9,9,9,8784
1431146,78526,12/01/2023,4,0,999,9,9,9,9,396
2086506,78236,10/01/2023,4,1,4st,2,9,0,9,709
2086506,78236,11/01/2023,4,1,4st,2,9,0,9,566
2086506,78236,12/01/2023,4,1,4st,2,9,0,9,847
1365866,79027,10/01/2023,4,1,4st,2,9,0,9,1712
1365866,79027,11/01/2023,4,1,4st,2,9,0,9,2639
1365866,79027,12/01/2023,4,1,4st,2,9,0,9,2180
1762410,77026,12/01/2023,4,0,999,9,9,9,9,652
1763434,78252,10/01/2023,4,0,999,9,9,9,9,7308
1763434,78252,11/01/2023,4,0,999,9,9,9,9,6711
1763434,78252,12/01/2023,4,0,999,9,9,9,9,6387
1436266,77515,10/01/2023,4,1,4st,2,9,0,9,36709
1436266,77515,11/01/2023,4,1,4st,2,9,0,9,36793
1436266,77515,12/01/2023,4,1,4st,2,9,0,9,27779
519018,76704,10/01/2023,4,1,3st,2,9,0,9,37502
519018,76704,11/01/2023,4,1,3st,2,9,0,9,39925
519018,76704,12/01/2023,4,1,3st,2,9,0,9,37760
520042,75087,10/01/2023,4,0,999,9,9,9,9,1298
520042,75087,11/01/2023,4,0,999,9,9,9,9,1241
520042,75087,12/01/2023,4,0,999,9,9,9,9,1206
1701994,79601,10/01/2023,4,0,999,9,9,9,9,31062
1701994,79601,11/01/2023,4,0,999,9,9,9,9,30389
1701994,79601,12/01/2023,4,0,999,9,9,9,9,29404
1178986,78611,10/01/2023,4,1,4st,2,9,0,9,2259
1178986,78611,11/01/2023,4,1,4st,2,9,0,9,2239
1178986,78611,12/01/2023,4,1,4st,2,9,0,9,2160
1113706,76120,10/01/2023,4,0,999,9,9,9,9,9822
1113706,76120,11/01/2023,4,0,999,9,9,9,9,9473
1113706,76120,12/01/2023,4,0,999,9,9,9,9,9281
1786987,79106,11/01/2023,3,0,999,9,9,9,9,2496
1786987,79106,12/01/2023,3,0,999,9,9,9,9,2565
938347,78041,10/01/2023,2,1,2st,2,9,0,9,2444
938347,78041,11/01/2023,2,1,2st,2,9,0,9,1762
938347,78041,12/01/2023,2,1,2st,2,9,0,9,1142
153195,78415,10/01/2023,4,1,4st,2,9,0,9,7500
153195,78415,11/01/2023,4,1,4st,2,9,0,9,5337
153195,78415,12/01/2023,4,1,4st,2,9,0,9,2650
1272427,78580,10/01/2023,4,1,4st,2,9,0,9,18841
1272427,78580,11/01/2023,4,1,4st,2,9,0,9,19715
1272427,78580,12/01/2023,4,1,4st,2,9,0,9,18328
881259,76123,10/01/2023,4,1,999,1,9,0,9,6448
881259,76123,11/01/2023,4,1,999,1,9,0,9,6578
881259,76123,12/01/2023,4,1,999,1,9,0,9,4397
1733739,76209,10/01/2023,4,0,999,9,9,9,9,24847
1733739,76209,11/01/2023,4,0,999,9,9,9,9,23362
1733739,76209,12/01/2023,4,0,999,9,9,9,9,22494
1080427,77346,10/01/2023,4,0,999,9,9,9,9,2783
1080427,77346,11/01/2023,4,0,999,9,9,9,9,2381
1080427,77346,12/01/2023,4,0,999,9,9,9,9,1597
1678443,79423,10/01/2023,4,1,3st,2,9,0,9,2898
1678443,79423,11/01/2023,4,1,3st,2,9,0,9,2881
1678443,79423,12/01/2023,4,1,3st,2,9,0,9,2649
827243,75241,10/01/2023,3,0,999,9,9,9,9,1406
827243,75241,11/01/2023,3,0,999,9,9,9,9,1406
827243,75241,12/01/2023,3,0,999,9,9,9,9,1332
1749355,75114,10/01/2023,4,0,999,9,9,9,9,2697
1749355,75114,11/01/2023,4,0,999,9,9,9,9,2486
1749355,75114,12/01/2023,4,0,999,9,9,9,9,1995
1688683,78251,10/01/2023,4,0,999,0,9,1,9,40879
1688683,78251,11/01/2023,4,0,999,0,9,1,9,42078
1688683,78251,12/01/2023,4,0,999,9,9,9,9,42924
1757291,76179,10/01/2023,4,0,999,9,9,9,9,5229
1757291,76179,11/01/2023,4,0,999,9,9,9,9,7817
1757291,76179,12/01/2023,4,0,999,9,9,9,9,12103
1632363,76131,10/01/2023,4,1,3st,2,9,0,9,459
1632363,76131,11/01/2023,4,1,3st,2,9,0,9,650
1632363,76131,12/01/2023,4,1,3st,2,9,0,9,371
1699179,77095,10/01/2023,4,0,999,9,9,9,9,1788
1699179,77095,11/01/2023,4,0,999,9,9,9,9,2457
1699179,77095,12/01/2023,4,0,999,9,9,9,9,2738
1568363,76504,10/01/2023,4,1,4st,2,9,0,9,37620
1568363,76504,11/01/2023,4,1,4st,2,9,0,9,40719
1568363,76504,12/01/2023,4,1,4st,2,9,0,9,35486
1701995,79424,10/01/2023,4,0,999,9,9,9,9,6110
1701995,79424,11/01/2023,4,0,999,9,9,9,9,5672
1701995,79424,12/01/2023,4,0,999,9,9,9,9,5333
1573484,77459,10/01/2023,4,1,3st,2,9,0,9,38016
1573484,77459,11/01/2023,4,1,3st,2,9,0,9,38280
1573484,77459,12/01/2023,4,1,3st,2,9,0,9,38454
1704812,77022,10/01/2023,4,0,999,9,9,9,9,6004
1704812,77022,11/01/2023,4,0,999,9,9,9,9,6004
1704812,77022,12/01/2023,4,0,999,9,9,9,9,5711
854892,77531,10/01/2023,4,0,999,9,9,9,9,23149
854892,77531,11/01/2023,4,0,999,9,9,9,9,20795
854892,77531,12/01/2023,4,0,999,9,9,9,9,19774
201068,75002,10/01/2023,4,1,999,1,9,0,9,22747
201068,75002,11/01/2023,4,1,999,1,9,0,9,23154
201068,75002,12/01/2023,4,1,999,1,9,0,9,24683
1776236,75789,10/01/2023,4,0,999,0,9,1,9,8857
1776236,75789,11/01/2023,4,0,999,0,9,1,9,9279
1776236,75789,12/01/2023,4,0,999,0,9,1,9,9010
1715052,78589,10/01/2023,3,0,999,9,9,9,9,5825
1715052,78589,11/01/2023,3,0,999,9,9,9,9,5798
1715052,78589,12/01/2023,3,0,999,9,9,9,9,5492
540780,77503,10/01/2023,4,0,999,9,9,9,9,557
540780,77503,11/01/2023,4,0,999,9,9,9,9,557
540780,77503,12/01/2023,4,0,999,9,9,9,9,519
1721964,78840,10/01/2023,4,0,999,9,9,9,9,5898
1721964,78840,11/01/2023,4,0,999,9,9,9,9,5633
1721964,78840,12/01/2023,4,0,999,9,9,9,9,5633
1722220,75094,10/01/2023,4,0,999,9,9,9,9,8058
1722220,75094,11/01/2023,4,0,999,9,9,9,9,11584
1722220,75094,12/01/2023,4,0,999,9,9,9,9,11572
1461868,77651,10/01/2023,4,1,4st,2,9,0,9,13664
1461868,77651,11/01/2023,4,1,4st,2,9,0,9,14418
1461868,77651,12/01/2023,4,1,4st,2,9,0,9,11123
1594988,76476,10/01/2023,4,1,3st,2,9,0,9,1817
1594988,76476,11/01/2023,4,1,3st,2,9,0,9,1717
1594988,76476,12/01/2023,4,1,3st,2,9,0,9,1561
811628,75201,10/01/2023,4,1,4st,2,9,0,9,31512
811628,75201,11/01/2023,4,1,4st,2,9,0,9,32462
811628,75201,12/01/2023,4,1,4st,2,9,0,9,27329
1733740,79761,10/01/2023,4,0,999,9,9,9,9,44734
1733740,79761,11/01/2023,4,0,999,9,9,9,9,51144
1733740,79761,12/01/2023,4,0,999,9,9,9,9,47680
558444,75904,10/01/2023,4,0,999,9,9,9,9,13752
558444,75904,11/01/2023,4,0,999,9,9,9,9,13200
558444,75904,12/01/2023,4,0,999,9,9,9,9,12957
1675372,77382,10/01/2023,4,0,999,9,9,9,9,349
1675372,77382,11/01/2023,4,0,999,9,9,9,9,825
1675372,77382,12/01/2023,4,0,999,9,9,9,9,638
1676652,77044,10/01/2023,3,1,4st,2,9,0,9,1632
1676652,77044,11/01/2023,3,1,4st,2,9,0,9,1802
1676652,77044,12/01/2023,3,1,4st,2,9,0,9,1475
893292,79932,10/01/2023,4,1,4st,2,9,0,9,24714
893292,79932,11/01/2023,4,1,4st,2,9,0,9,23554
893292,79932,12/01/2023,4,1,4st,2,9,0,9,20558
1747308,77067,10/01/2023,4,0,999,9,9,9,9,374
1747308,77067,11/01/2023,4,0,999,9,9,9,9,374
1747308,77067,12/01/2023,4,0,999,9,9,9,9,17
896108,78577,10/01/2023,3,0,999,9,9,9,9,5072
896108,78577,11/01/2023,3,0,999,9,9,9,9,5072
896108,78577,12/01/2023,3,0,999,9,9,9,9,4811
898668,77088,10/01/2023,4,1,3st,2,9,0,9,31131
898668,77088,11/01/2023,4,1,3st,2,9,0,9,29565
898668,77088,12/01/2023,4,1,3st,2,9,0,9,27056
1360492,76522,10/01/2023,4,0,999,9,9,9,9,1820
1360492,76522,11/01/2023,4,0,999,9,9,9,9,1706
1360492,76522,12/01/2023,4,0,999,9,9,9,9,1335
1559916,78572,10/01/2023,4,0,999,9,9,9,9,6675
1559916,78572,11/01/2023,4,0,999,9,9,9,9,7096
1559916,78572,12/01/2023,4,0,999,9,9,9,9,6659
1757292,75025,10/01/2023,4,0,999,9,9,9,9,4349
1757292,75025,11/01/2023,4,0,999,9,9,9,9,4975
1757292,75025,12/01/2023,4,0,999,9,9,9,9,4458
121452,78211,10/01/2023,4,0,999,9,9,9,9,32577
121452,78211,11/01/2023,4,0,999,9,9,9,9,31079
121452,78211,12/01/2023,4,1,3st,2,9,0,9,30782
1629548,77991,10/01/2023,4,0,999,0,9,1,9,4475
1629548,77991,11/01/2023,4,0,999,0,9,1,9,4681
1629548,77991,12/01/2023,4,0,999,0,9,1,9,4431
1700716,75070,10/01/2023,4,1,3st,2,9,0,9,6437
1700716,75070,11/01/2023,4,1,3st,2,9,0,9,6437
1700716,75070,12/01/2023,4,1,3st,2,9,0,9,6122
850028,77079,10/01/2023,4,1,4st,2,9,0,9,43147
850028,77079,11/01/2023,4,1,4st,2,9,0,9,40475
850028,77079,12/01/2023,4,1,4st,2,9,0,9,38417
1703276,78043,10/01/2023,4,1,4st,2,9,0,9,38051
1703276,78043,11/01/2023,4,1,4st,2,9,0,9,35667
1703276,78043,12/01/2023,4,1,4st,2,9,0,9,31905
1780845,78723,10/01/2023,4,1,4st,2,9,0,9,43144
1780845,78723,11/01/2023,4,1,4st,2,9,0,9,42767
1780845,78723,12/01/2023,4,1,4st,2,9,0,9,41323
1784429,77521,10/01/2023,8,7,999,9,9,9,9,462
1784429,77521,11/01/2023,8,7,999,9,9,9,9,420
1784429,77521,12/01/2023,8,7,999,9,9,9,9,380
1655917,75061,10/01/2023,4,0,999,9,9,9,9,34794
1655917,75061,11/01/2023,4,0,999,9,9,9,9,32274
1655917,75061,12/01/2023,4,0,999,9,9,9,9,29582
1721709,76302,10/01/2023,4,1,2st,2,9,0,9,17580
1721709,76302,11/01/2023,4,1,2st,2,9,0,9,19635
1721709,76302,12/01/2023,4,1,2st,2,9,0,9,20246
1788013,75662,11/01/2023,4,0,999,9,9,9,9,1199
1788013,75662,12/01/2023,4,0,999,9,9,9,9,8158
1788269,78218,12/01/2023,3,0,999,9,9,9,9,2578
1527661,77034,10/01/2023,4,0,999,9,9,9,9,17292
1527661,77034,11/01/2023,4,0,999,9,9,9,9,19152
1527661,77034,12/01/2023,4,0,999,9,9,9,9,20186
1530221,77504,10/01/2023,4,1,3st,2,9,0,9,14804
1530221,77504,11/01/2023,4,1,3st,2,9,0,9,17087
1530221,77504,12/01/2023,4,1,3st,2,9,0,9,16856
26221,78380,10/01/2023,4,0,999,9,9,9,9,8490
26221,78380,11/01/2023,4,0,999,9,9,9,9,9685
26221,78380,12/01/2023,4,0,999,9,9,9,9,9382
1533805,75147,10/01/2023,4,0,999,9,9,9,9,33002
1533805,75147,11/01/2023,4,0,999,9,9,9,9,38048
1533805,75147,12/01/2023,4,0,999,9,9,9,9,35383
1599341,75220,10/01/2023,3,1,4st,2,9,0,9,3026
1599341,75220,11/01/2023,3,1,4st,2,9,0,9,3026
1599341,75220,12/01/2023,3,1,4st,2,9,0,9,4798
1337453,77498,10/01/2023,4,1,3st,2,9,0,9,12996
1337453,77498,11/01/2023,4,1,3st,2,9,0,9,15128
1337453,77498,12/01/2023,4,1,3st,2,9,0,9,14883
879213,77375,10/01/2023,4,0,999,9,9,9,9,7966
879213,77375,11/01/2023,4,0,999,9,9,9,9,7875
879213,77375,12/01/2023,4,0,999,9,9,9,9,7813
813933,76504,10/01/2023,3,0,999,9,9,9,9,1504
813933,76504,11/01/2023,3,0,999,9,9,9,9,1504
813933,76504,12/01/2023,3,0,999,9,9,9,9,1428
1535085,75075,10/01/2023,4,1,4st,2,9,0,9,18744
1535085,75075,11/01/2023,4,1,4st,2,9,0,9,19605
1535085,75075,12/01/2023,4,1,4st,2,9,0,9,18913
159853,76107,10/01/2023,4,0,999,9,9,9,9,327
159853,76107,11/01/2023,4,0,999,9,9,9,9,772
159853,76107,12/01/2023,4,0,999,9,9,9,9,880
554349,77489,10/01/2023,4,0,999,9,9,9,9,12267
554349,77489,11/01/2023,4,0,999,9,9,9,9,13811
554349,77489,12/01/2023,4,0,999,9,9,9,9,13455
1734765,77095,10/01/2023,4,0,999,9,9,9,9,7349
1734765,77095,11/01/2023,4,0,999,9,9,9,9,7229
1734765,77095,12/01/2023,4,0,999,9,9,9,9,7113
1736301,79414,10/01/2023,4,0,999,9,9,9,9,43548
1736301,79414,11/01/2023,4,0,999,9,9,9,9,46210
1736301,79414,12/01/2023,4,0,999,9,9,9,9,43424
1738861,77581,10/01/2023,4,0,999,9,9,9,9,602
1738861,77581,11/01/2023,4,0,999,9,9,9,9,413
234093,78244,10/01/2023,4,1,999,1,9,0,9,38637
234093,78244,11/01/2023,4,1,999,1,9,0,9,48222
234093,78244,12/01/2023,4,1,999,1,9,0,9,60331
1616237,78589,10/01/2023,4,0,999,9,9,9,9,10594
1616237,78589,11/01/2023,4,0,999,9,9,9,9,10342
1616237,78589,12/01/2023,4,0,999,9,9,9,9,10129
503149,78634,10/01/2023,4,0,999,9,9,9,9,5520
503149,78634,11/01/2023,4,0,999,9,9,9,9,6917
503149,78634,12/01/2023,4,0,999,9,9,9,9,6758
1684589,75009,10/01/2023,4,0,999,9,9,9,9,7315
1684589,75009,11/01/2023,4,0,999,9,9,9,9,8127
1684589,75009,12/01/2023,4,0,999,9,9,9,9,7998
1751149,78222,10/01/2023,4,0,999,9,9,9,9,10498
1751149,78222,11/01/2023,4,0,999,9,9,9,9,9649
1751149,78222,12/01/2023,4,0,999,9,9,9,9,9339
1360493,77521,10/01/2023,4,0,999,9,9,9,9,9316
1360493,77521,11/01/2023,4,0,999,9,9,9,9,7383
1360493,77521,12/01/2023,4,0,999,9,9,9,9,7520
52845,75428,10/01/2023,4,1,4st,2,9,0,9,3534
52845,75428,11/01/2023,4,1,4st,2,9,0,9,4124
52845,75428,12/01/2023,4,1,4st,2,9,0,9,2168
250733,78413,10/01/2023,4,0,999,9,9,9,9,3351
250733,78413,11/01/2023,4,0,999,9,9,9,9,3863
250733,78413,12/01/2023,4,0,999,9,9,9,9,2371
1628525,75092,10/01/2023,4,1,4st,2,9,0,9,5728
1628525,75092,11/01/2023,4,1,4st,2,9,0,9,6896
1628525,75092,12/01/2023,4,1,4st,2,9,0,9,6715
1762413,78599,10/01/2023,3,0,999,9,9,9,9,2839
1762413,78599,11/01/2023,3,0,999,9,9,9,9,2839
1762413,78599,12/01/2023,3,0,999,9,9,9,9,2916
1636205,77055,10/01/2023,8,7,999,9,9,9,9,317
